Date and Time,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset"
5/14/2016 10:31,0.864,0.547,69.81,58.201,6973.582,5480.613,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 10:41,0.862,0.55,69.958,58.248,7003.173,5495.259,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 10:51,0.866,0.55,69.958,58.294,7005.445,5493.163,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:01,0.875,0.553,70.106,58.269,6997.921,5487.44,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:11,0.858,0.552,69.897,58.335,6975.182,5493.896,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:21,0.864,0.552,70.006,57.999,6997.886,5491.263,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:31,0.87,0.551,69.883,58.049,7021.71,5496.007,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:41,0.872,0.553,69.871,58.083,7013.734,5502.833,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 11:51,0.862,0.547,69.827,58.061,7003.628,5478.903,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:01,0.865,0.556,69.84,58.118,7001.336,5522.651,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:11,0.865,0.548,70.025,58.153,7000.954,5486.874,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:21,0.863,0.552,69.915,58.045,6995.319,5517.501,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:31,0.871,0.553,69.902,58.131,7026.842,5499.213,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:41,0.868,0.557,69.902,58.012,7013.278,5501.21,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 12:51,0.863,0.55,69.903,57.957,6995.349,5492.712,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:01,0.868,0.547,69.89,57.963,7015.596,5479.817,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:11,0.866,0.553,69.888,58.142,7006.277,5512.042,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:21,0.873,0.553,69.871,58.083,7033.781,5511.592,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:31,0.861,0.548,69.983,58.168,6979.145,5484.485,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:41,0.875,0.55,69.944,58.168,7042.604,5503.709,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 13:51,0.862,0.554,69.762,58.097,6990.396,5515.79,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:01,0.867,0.551,69.893,58.033,7009.521,5509.065,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:11,0.855,0.544,69.808,57.942,6951.329,5494.4,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:21,0.87,0.55,69.837,58.156,7025.242,5499.214,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:31,0.87,0.548,69.836,58.156,6985.943,5493.543,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:41,0.866,0.553,69.934,58.182,7004.952,5510.045,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 14:50,0.86,0.546,69.841,58.149,,,,,,,,,,,,,,,,,,,,,,
5/14/2016 15:01,0.864,0.547,69.899,58.178,6998.583,5479.248,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 15:11,0.876,0.549,69.914,58.178,7046.046,5488.663,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 15:21,0.858,0.55,69.888,58.116,6973.148,5508.735,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 15:31,0.875,0.546,69.888,58.188,7041.181,5476.898,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 15:41,0.876,0.55,69.886,58.136,7048.359,5493.133,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 15:50,0.865,0.549,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2016 16:01,0.874,0.548,69.983,58.307,6994.715,5503.817,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 16:11,0.867,0.552,69.933,58.246,7010.225,5506.903,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 16:21,0.863,0.55,69.685,58.092,6995.065,5494.199,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 16:31,0.871,0.553,69.826,58.193,7026.212,5510.484,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 16:41,0.866,0.551,69.718,58.061,7059.704,5519.214,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 16:51,0.86,0.556,69.788,58.134,6982.79,5523.08,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:01,0.87,0.549,69.938,58.068,7056.44,5490.139,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:11,0.866,0.551,69.888,58.134,7007.404,5501.11,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:21,0.865,0.548,69.803,58.134,7002.066,5485.447,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:31,0.864,0.55,69.876,58.108,6996.926,5497.042,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:41,0.871,0.551,69.86,58.052,7028.089,5497.613,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 17:51,0.88,0.55,69.932,58.067,6991.578,5494.543,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:01,0.863,0.547,69.827,58.036,6993.519,5480.837,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:11,0.867,0.553,69.863,58.167,7010.581,5509.811,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:21,0.861,0.554,69.767,58.16,6988.329,5517.235,1,15,0.774,15,7000,5500,On,On,Dirty,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:31,0.864,0.551,69.767,58.088,6997.815,5502.042,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:41,0.867,0.551,69.767,58.134,7009.36,5499.911,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 18:51,0.869,0.553,69.767,58.289,7018.238,5509.171,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:01,0.864,0.552,69.81,58.158,6997.23,5494.559,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:11,0.872,0.553,69.81,58.118,7032.506,5507.741,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:21,0.853,0.552,69.81,58.142,7010.202,5505.425,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:31,0.87,0.544,69.889,58.209,7023.064,5466.742,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:41,0.871,0.551,69.818,58.176,7028.507,5500.019,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 19:51,0.864,0.551,69.824,58.133,7000.183,5500.074,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:01,0.869,0.555,69.832,58.222,7020.738,5518.527,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:11,0.867,0.553,69.78,58.24,7009.442,5480.08,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:21,0.868,0.549,69.778,58.208,7025.584,5533.852,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:31,0.867,0.551,69.938,58.182,7010.396,5498.03,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:41,0.866,0.552,69.858,58.166,7006.756,5504.45,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 20:51,0.87,0.549,69.858,58.131,7024.404,5491.633,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:01,0.858,0.55,69.858,58.074,6973.801,5472.424,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:11,0.866,0.556,69.824,58.024,7005.525,5527.022,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:21,0.863,0.558,69.884,57.884,6995.782,5532.272,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:31,0.864,0.555,69.884,57.912,6999.507,5520.167,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:41,0.863,0.554,69.788,57.948,6994.879,5516.38,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 21:51,0.865,0.552,69.773,57.986,7002.69,5504.166,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:01,0.859,0.556,69.97,57.967,7035.624,5524.734,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:11,0.865,0.549,69.836,58.052,7003.046,5489.916,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:21,0.856,0.551,69.836,58.063,6964.979,5501.495,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:31,0.858,0.549,69.861,58.136,6987.798,5487.015,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:41,0.871,0.552,69.861,58.144,7025.59,5515.535,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 22:51,0.857,0.549,69.861,58.088,6970.607,5488.027,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 23:11,0.856,0.549,69.861,58.13,6974.51,5488.54,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 23:21,0.871,0.545,69.888,57.923,7028.986,5487.661,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 23:31,0.863,0.551,69.824,57.954,6993.351,5494.616,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 23:41,0.863,0.551,69.912,58.01,6943.82,5501.157,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/14/2016 23:51,-0.041,-0.026,33,40,0,0,1,15,0.774,15,7000,5500,Off,Off,Clean,Clean,Normal,Off,Off,Off,Off,Auto,Off,Off,Off,Off
5/15/2016 0:01,0.945,0.538,71.724,57.477,7326.929,5433.006,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 0:11,0.868,0.548,69.866,58.125,7013.696,5483.62,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 0:21,0.857,0.554,69.779,58.233,6971.984,5515.794,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 0:31,0.865,0.551,69.786,58.233,6963.892,5497.417,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 0:41,0.866,0.544,69.786,58.179,7028.3,5467.181,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 0:50,0.86,0.55,69.786,,,,,,,,,,,,,,,,,,,,,,,
5/15/2016 1:01,0.861,0.55,69.837,58.163,6987.079,5495.185,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 1:11,0.859,0.546,69.821,58.251,6976.918,5473.055,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 1:21,0.861,0.557,69.821,58.212,6986.843,5531.854,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 1:30,0.872,0.549,69.831,58.265,,,,,,,,,,,,,,,,,,,,,,
5/15/2016 1:41,0.866,0.55,69.849,58.265,7008.524,5497.61,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 1:51,0.865,0.547,69.922,58.258,7002.183,5481.323,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 2:01,0.859,0.551,69.861,58.257,7008.062,5498.491,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 2:11,0.861,0.551,69.789,58.151,7052.902,5498.547,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 2:20,0.872,0.548,69.828,58.062,7031.501,5483.264,1,,,,,,,,,,,,,,,,,,,
5/15/2016 2:31,0.862,0.552,69.781,57.944,6990.074,5507.239,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 2:41,0.857,0.555,69.877,58.018,6971.415,5481.526,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 2:51,0.857,0.55,69.84,57.987,7002.979,5495.585,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:01,0.863,0.549,69.761,57.98,7026.71,5488.542,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:11,0.876,0.552,69.755,58,7048.196,5502.48,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:21,0.862,0.552,69.691,57.969,6992.169,5506.97,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:31,0.858,0.555,69.621,57.976,6973.139,5498.288,1,15,0.774,15,7000,5500,On,On,Dirty,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:41,0.861,0.552,69.638,57.965,7025.013,5496.939,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 3:51,0.864,0.549,69.557,57.964,7000.587,5492.304,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:01,0.856,0.548,69.483,57.962,6978.936,5486.004,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:11,0.877,0.556,69.464,58.004,7052.178,5525.99,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:21,0.877,0.55,69.592,57.855,7050.387,5494.288,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:31,0.859,0.551,69.646,57.981,6980.021,5499.458,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:41,0.871,0.551,69.636,57.972,7025.41,5497.794,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 4:51,0.867,0.549,69.587,57.972,6983.632,5490.068,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:01,0.857,0.552,69.569,57.881,6970.902,5502.452,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:11,0.868,0.543,69.58,58.004,7016.292,5458.211,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:21,0.872,0.547,69.58,57.847,7000.293,5491.629,1,15,0.774,15,7000,5500,On,On,Dirty,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:31,0.866,0.547,69.45,57.788,6970.211,5508.032,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:41,0.87,0.551,69.538,57.852,7022.779,5498.253,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 5:51,0.857,0.555,69.461,57.97,6968.315,5520.466,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 6:01,0.869,0.549,69.523,57.856,7017.921,5485.334,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 6:11,0.865,0.553,69.523,57.87,7002.805,5508.493,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 6:21,0.871,0.552,69.48,57.856,7001.528,5504.986,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 6:31,0.865,0.554,69.48,57.91,6989.927,5513.301,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 6:40,0.861,0.548,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2016 6:51,0.86,0.55,69.472,57.896,6981.233,5496.422,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 7:01,0.86,0.548,69.6,57.914,6983.908,5502.268,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 7:11,0.874,0.547,69.862,58.05,7029.626,5480.228,1,15,0.774,15,7000,5500,On,On,Clean,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 7:20,0.866,0.552,69.651,58.063,7008.809,5505.769,1,15,0.774,15,7000,,,,,,,,,,,,,,,
5/15/2016 7:31,0.876,0.551,69.899,58.171,7021.085,5531.007,1,15,0.774,15,7000,5500,On,On,Dirty,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 7:41,0.87,0.546,69.816,58.038,7024.558,5490.43,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 7:51,0.871,0.55,69.893,58.131,7025.571,5497.198,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:01,0.867,0.552,69.715,57.876,7009.618,5505.148,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:11,0.873,0.553,69.809,57.984,7037.001,5515.178,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:21,0.859,0.547,69.76,57.861,6984.977,5472.625,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:31,0.861,0.553,69.76,57.896,6955.677,5508.318,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:41,0.867,0.558,69.76,58.06,6986.978,5534.255,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 8:51,0.872,0.549,69.76,58.062,7031.093,5487.608,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 9:01,0.874,0.546,69.76,57.914,7040.735,5496.595,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 9:11,0.855,0.557,69.661,58.007,6979.549,5528.594,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 9:21,0.871,0.555,69.76,58.034,7020.272,5517.823,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 9:31,0.86,0.55,69.652,57.998,6971.204,5496.33,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
5/15/2016 9:41,0.855,0.547,69.591,57.998,6952.48,5486.184,1,15,0.774,15,7000,5500,On,On,Dirty,Dirty,Normal,On,On,On,On,Auto,Off,Off,Off,Off
